mark,userName,p_id,tag,submited,passing_rate,level,mark_idx,userName_idx,p_id_idx,level_idx,submited_idx,passing_rate_idx
Accepted,鲨匕331,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,1,2012,34,4,34,26
Unaccepted,AX_Determination,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,1565,34,4,34,26
Accepted,罹濩仙,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,1,2778,34,4,34,26
Accepted,quetzal,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,1,3965,34,4,34,26
Unaccepted,colinsk,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,2753,34,4,34,26
Unaccepted,Owen_王玥瑄,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3966,34,4,34,26
Accepted,zimingsun23,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,1,3967,34,4,34,26
Unaccepted,andyc_03,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3968,34,4,34,26
Unaccepted,何承翰,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3969,34,4,34,26
Unaccepted,吴雨航323,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,900,34,4,34,26
Unaccepted,土块卢本伟,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,1577,34,4,34,26
Accepted,beiweixiaovan,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,1,3970,34,4,34,26
Accepted,88mmFlak,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,1,2442,34,4,34,26
Judging,CoronaQL,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,3,2635,34,4,34,26
Judging,kittyover,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,3,1570,34,4,34,26
Unaccepted,BurningEnderDragon,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3971,34,4,34,26
Unaccepted,include_include,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3972,34,4,34,26
Unknown Error,Lyh56789,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,6,2432,34,4,34,26
Unaccepted,a__tyro,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3973,34,4,34,26
Unaccepted,想不好名字,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3974,34,4,34,26
Unaccepted,Leon1995,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,2784,34,4,34,26
Unaccepted,peixiaorui,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3975,34,4,34,26
Accepted,fgrrgw,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,1,2808,34,4,34,26
Accepted,罗某YYDS,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,1,1799,34,4,34,26
Unaccepted,DJRJTR571395,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3976,34,4,34,26
Unaccepted,Mark_Miao,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,2452,34,4,34,26
Unaccepted,liuxx,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3977,34,4,34,26
Unaccepted,DDSX,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,1436,34,4,34,26
Accepted,元宝123456,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,1,2439,34,4,34,26
Unaccepted,wswxx,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3978,34,4,34,26
Unaccepted,zhj0309,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3979,34,4,34,26
Unaccepted,yeekee,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3980,34,4,34,26
Unaccepted,俄软好雪芹,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3981,34,4,34,26
Accepted,Simonom,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,1,2441,34,4,34,26
Accepted,jiaoshou,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,1,3982,34,4,34,26
Accepted,gch080101,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,1,2130,34,4,34,26
Accepted,Tiger0409,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,1,3983,34,4,34,26
Unaccepted,Hewitt_txl,P1039,"NOIp提高组
2003",12.89,0.25,提高+/省选-,0,3984,34,4,34,26
Accepted,_111,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,682,35,2,35,7
Accepted,魂豆罗,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,774,35,2,35,7
Accepted,123703zyf,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,383,35,2,35,7
Accepted,CSer_yuxuan,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,1952,35,2,35,7
Accepted,cy3k9,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,2153,35,2,35,7
Unaccepted,NarutoUzumaki,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,703,35,2,35,7
Accepted,In3aNiT1,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3985,35,2,35,7
Accepted,金庆涵,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3986,35,2,35,7
Accepted,Kent999,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3987,35,2,35,7
Accepted,演讲家金世祯,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3988,35,2,35,7
Unaccepted,xuanzhehao,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,3989,35,2,35,7
Unaccepted,six_小6猪,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,3990,35,2,35,7
Accepted,mciscai,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3014,35,2,35,7
Unaccepted,gaoshanxun,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,854,35,2,35,7
Accepted,TORz3,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3991,35,2,35,7
Accepted,光速考拉,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3992,35,2,35,7
Accepted,2008cry,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3993,35,2,35,7
Accepted,圆周率的尽头,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3994,35,2,35,7
Accepted,878100abc,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,2790,35,2,35,7
Accepted,SkyChow_2002,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3995,35,2,35,7
Accepted,程门立雪,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3996,35,2,35,7
Unaccepted,shousijichi,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,2086,35,2,35,7
Accepted,Dream全世界,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3997,35,2,35,7
Accepted,jiangjiang_cf,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3998,35,2,35,7
Accepted,ClassicalFuture,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,2274,35,2,35,7
Accepted,空城守旧梦,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3999,35,2,35,7
Unaccepted,lrz20090730,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,628,35,2,35,7
Accepted,SiberiaWolf,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4000,35,2,35,7
Unaccepted,Cristiano_Coder,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4001,35,2,35,7
Accepted,wybBaBa,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4002,35,2,35,7
Unaccepted,Xqbk,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4003,35,2,35,7
Accepted,Oris,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4004,35,2,35,7
Accepted,Hacket,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,636,35,2,35,7
Accepted,席雅细雅hahaha,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4005,35,2,35,7
Accepted,糖糖盐2008,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4006,35,2,35,7
Accepted,guochenglin,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,769,35,2,35,7
Accepted,Suzt_ilymtics,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4007,35,2,35,7
Unaccepted,ACE_ZY,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4008,35,2,35,7
Accepted,fdmvp,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4009,35,2,35,7
Accepted,Kagamino_Natsumi,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,2567,35,2,35,7
Accepted,Suzukaze_Kiseki,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4010,35,2,35,7
Unaccepted,woshidashuaibi666,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,3931,35,2,35,7
Accepted,block_137,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4011,35,2,35,7
Accepted,张英豪,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4012,35,2,35,7
Accepted,夏睿泽,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4013,35,2,35,7
Accepted,0606x,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4014,35,2,35,7
Accepted,QSsyk,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3307,35,2,35,7
Accepted,林深时x见鹿,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4015,35,2,35,7
Accepted,snmeng,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,1243,35,2,35,7
Accepted,xiebuning,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,1768,35,2,35,7
Accepted,Tan_Wei_Ye,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4016,35,2,35,7
Accepted,闲着没事人,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4017,35,2,35,7
Unaccepted,henu_wcf,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,710,35,2,35,7
Accepted,青莲梵音,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,1457,35,2,35,7
Unshown,,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,2,46,35,2,35,7
Accepted,asdf1229,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4018,35,2,35,7
Accepted,清欢渡,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4019,35,2,35,7
Accepted,qq1261574382,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4020,35,2,35,7
Accepted,WhiteYL,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4021,35,2,35,7
Accepted,风中的叶子,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4022,35,2,35,7
Accepted,xuyuzhuang,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,796,35,2,35,7
Accepted,嗯嗯嗯,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,3165,35,2,35,7
Accepted,liudonglin,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4023,35,2,35,7
Accepted,a哈b哈c哈,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,777,35,2,35,7
Accepted,小号_小6猪,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4024,35,2,35,7
Accepted,迷糊兰,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4025,35,2,35,7
Accepted,何帅111,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,2028,35,2,35,7
Unaccepted,Cyhhh,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,2005,35,2,35,7
Accepted,SDFZNB,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4026,35,2,35,7
Unaccepted,小豇豆,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4027,35,2,35,7
Accepted,S2008,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4028,35,2,35,7
Accepted,Alexyywwdd,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4029,35,2,35,7
Unaccepted,201908dyy,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4030,35,2,35,7
Accepted,Fatinn,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4031,35,2,35,7
Unaccepted,414sboy,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,2555,35,2,35,7
Accepted,mozy115,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4032,35,2,35,7
Accepted,OMG_faker,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4033,35,2,35,7
Accepted,白金无双,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4034,35,2,35,7
Unaccepted,89Dxdx,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,2612,35,2,35,7
Unaccepted,⚡小林子⚡,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4035,35,2,35,7
Accepted,gooby,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4036,35,2,35,7
Accepted,zgb666,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4037,35,2,35,7
Accepted,雪域亡魂,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,835,35,2,35,7
Unaccepted,sanoge,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,64,35,2,35,7
Accepted,Arron_HC,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4038,35,2,35,7
Unaccepted,by白易,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4039,35,2,35,7
Unaccepted,HJ王哦哦,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4040,35,2,35,7
Accepted,theStarMaster,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4041,35,2,35,7
Accepted,keepsea,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4042,35,2,35,7
Accepted,LL__LILOG,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4043,35,2,35,7
Unaccepted,芳华且慢,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4044,35,2,35,7
Accepted,天堂制造,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4045,35,2,35,7
Unaccepted,魏忠一,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4046,35,2,35,7
Unaccepted,维新tst,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4047,35,2,35,7
Accepted,星痕Force_A,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4048,35,2,35,7
Unaccepted,Gk·Ni,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4049,35,2,35,7
Unaccepted,我握住了希望,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4050,35,2,35,7
Unaccepted,floatbamboo,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4051,35,2,35,7
Accepted,blanc_x,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4052,35,2,35,7
Unaccepted,ISYRHH,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4053,35,2,35,7
Unaccepted,樱洛CHANGE,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,4054,35,2,35,7
Accepted,qwas,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4055,35,2,35,7
Accepted,御坂10027号,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4056,35,2,35,7
Accepted,maoxianglong,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4057,35,2,35,7
Accepted,Utob,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4058,35,2,35,7
Accepted,PrefixAMS,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4059,35,2,35,7
Unaccepted,logfk,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,0,2708,35,2,35,7
Accepted,全自动程序猿,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4060,35,2,35,7
Accepted,gdfzcpangjinjie,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4061,35,2,35,7
Accepted,闫灿宇123,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,2034,35,2,35,7
Accepted,Luoguljz,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4062,35,2,35,7
Accepted,maxhjz,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,63,35,2,35,7
Accepted,ChenXMNet,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4063,35,2,35,7
Accepted,Imy_bisLy,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4064,35,2,35,7
Accepted,zgxgcgvg34,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4065,35,2,35,7
Accepted,LSY_meteor,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,2011,35,2,35,7
Accepted,CoderBin,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,1414,35,2,35,7
Accepted,xiaoqi0,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,502,35,2,35,7
Accepted,yangying1212,P1040,"NOIp提高组
2003",23.97,0.65,普及+/提高,1,4066,35,2,35,7
